Id,OwnerUserId_ans,CreationDate_ans,ParentId,Score_ans,IsAcceptedAnswer,Body_ans,OwnerUserId_que,CreationDate_que,Score_que,Title,Body_que
1197460,37213,2009-07-29T00:20:11Z,1197434,3,TRUE,"<p>Yes, <a href=""http://cran.r-project.org/doc/manuals/R-data.html"" rel=""nofollow noreferrer"">here's how</a>:</p>

<blockquote>
  <p>Windows users can use odbcConnectExcel in package RODBC. This can select rows and columns from any of the sheets in an Excel spreadsheet file (at least from Excel 97–2003, depending on your ODBC drivers: by calling odbcConnect directly versions back to Excel 3.0 can be read). The version odbcConnectExcel2007 will read the Excel 2007 formats as well as earlier ones (provided the drivers are installed: see RODBC).</p>
</blockquote>
",70702,2009-07-29T00:11:37Z,5,Loading data from Excel file into R or Octave,"<p>I have an Excel file with a large set of data. The built-in graphs available in Excel are <em>not</em> enough to analyze these data, so I am thinking about using some tool like octave or R.</p>

<p>I was thinking about some method to load an Excel file directly into octave or R. I searched the web and found that many people have succeeded using by exporting data from Excel into a CSV file.</p>

<p>The question:
Is there a direct way to load an Excel file in R or Octave?</p>
"
1198147,73568,2009-07-29T05:08:53Z,1198116,2,TRUE,"<p>Once you have set the connection to the file, you can use following statement:</p>

<pre><code>select [columnname] from [sheetname$] where [columnname] = 'somevalue'
</code></pre>

<p>Not sure about the row index thing. But you can make use of where clause if each row in the file has serial number or any such unique value.</p>
",70702,2009-07-29T04:57:48Z,3,"sql command for reading a particular sheet, column","<p>This is probably a very stupid question for SQL stalwarts, but I just want one SQL command.</p>

<p>Details,</p>

<p>I am using a data analysis tool called R, this tool uses ODBC to read data from XLS. I am now trying to read data from an XLS file. The ODBC tool in R accepts SQL commands.</p>

<p>Question,</p>

<p>Can someone give me an SQL command that will read data from an XLS file's
- Specified sheet
- Specified column [by name]
- Specified row [Specified just by Row Index]</p>

<p>Thanks ... </p>
"
1199155,NA,2009-07-29T09:59:55Z,659725,8,TRUE,"<p>The short answer is that for analytic data, a column store will tend to be faster, with less tuning required.</p>

<p>A row store, the traditional database architecture, is good at inserting small numbers of rows, updating rows in place, and querying small numbers of rows. In a row store, these operations can be done with one or two disk block I/Os.</p>

<p>Analytic databases typically load thousands of records at a time; sometimes, as in your case, they reload everything. They tend to be denormalized, so have a lot of columns. And at query time, they often read a high proportion of the rows in the table, but only a few of these columns. So, it makes sense from an I/O standpoint to store values of the same column together.</p>

<p>Turns out that this gives the database a huge opportunity to do value compression. For instance, if a string column has an average length of 20 bytes but has only 25 distinct values, the database can compress to about 5 bits per value. Column store databases can often operate without decompressing the data.</p>

<p>Often in computer science there is an I/O versus CPU time tradeoff, but in column stores the I/O improvements often improve locality of reference, reduce cache paging activity, and allow greater compression factors, so that CPU gains also.</p>

<p>Column store databases also tend to have other analytic-oriented features like bitmap indexes (yet another case where better organization allows better compression, reduces I/O, and allows algorithms that are more CPU-efficient), partitions, and materialized views.</p>

<p>The other factor is whether to use a massively parallel (MMP) database. There are MMP row-store and column-store databases. MMP databases can scale up to hundreds or thousands of nodes, and allow you to store humungous amounts of data, but sometimes have compromises like a weaker notion of transactions or a not-quite-SQL query language.</p>

<p>I'd recommend that you give LucidDB a try. (Disclaimer: I'm a committer to LucidDB.) It is open-source column store database, optimized for analytic applications, and also has other features such as bitmap indexes. It currently only runs on one node, but utilizes several cores effectively and can handle reasonable volumes of data with not much effort.</p>
",37751,2009-03-18T19:21:41Z,5,Column Stores: Comparing Column Based Databases,"<p>I've really been struggling to make SQL Server into something that, quite frankly, it will never be. I need a database engine for my analytical work. The DB needs to be fast and does NOT need all the logging and other overhead found in typical databases (SQL Server, Oracle, DB2, etc.) </p>

<p>Yesterday I listened to <a href=""http://itc.conversationsnetwork.org/shows/detail4009.html"" rel=""noreferrer"">Michael Stonebraker speak at the Money:Tech conference</a> and I kept thinking, ""I'm not really crazy. There IS a better way!"" He talks about using <a href=""http://en.wikipedia.org/wiki/Column-oriented_DBMS"" rel=""noreferrer"">column stores</a> instead of row oriented databases. I went to the Wikipedia page for <a href=""http://en.wikipedia.org/wiki/Column-oriented_DBMS"" rel=""noreferrer"">column stores</a> and I see a few open source projects (which I like) and a few commercial/open source projects (which I don't fully understand). </p>

<p>My question is this: In an applied analytical environment, how do the different column based DB's differ? How should I be thinking about them? Anyone have practical experience with multiple column based systems? Can I leverage my SQL experience with these DBs or am I going to have to learn a new language?</p>

<p>I am ultimately going to be pulling data into R for analysis. </p>

<p><strong>EDIT:</strong> I was requested for some clarification in what exactly I am trying to do. So, here's an example of what I would like to do:
Create a table that has 4 million rows and 20 columns (5 dims, 15 facts). Create 5 aggregation tables that calculate max, min, and average for each of the facts. Join those 5 aggregations back to the starting table. Now calculate the percent deviation from mean, percent deviation of min, and percent deviation from max for each row and add it to the original table. This table data does not get new rows each day, it gets TOTALLY replaced and the process is repeated. Heaven forbid if the process must be stopped. And the logs... ohhhhh the logs! :)</p>
"
1203881,143305,2009-07-30T00:46:26Z,1203662,2,TRUE,"<p>I cannot help you with the Java aspect, besides noting that on my Linux machine, simply calling <code>make</code> does the trick:</p>

<pre><code>/tmp/java-new$ make
javac -d . -source 1.4 -target 1.4 MutableREXP.java REngineException.java REngine.java REXPDouble.java REXPEnvironment.java REXPExpressionVector.java REXPFactor.java REXPGenericVector.java REXPInteger.java REXP.java REXPLanguage.java REXPList.java REXPLogical.java REXPMismatchException.java REXPNull.java REXPRaw.java REXPReference.javaREXPS4.java REXPString.java REXPSymbol.java REXPUnknown.java REXPVector.java RFactor.java RList.java
jar fc REngine.jar org
rm -rf org
javac -d . -cp REngine.jar Rserve/RConnection.java Rserve/RFileInputStream.java Rserve/RFileOutputStream.java Rserve/RserveException.java Rserve/RSession.java Rserve/protocol/jcrypt.java Rserve/protocol/REXPFactory.java Rserve/protocol/RPacket.java Rserve/protocol/RTalk.java
Note: Rserve/protocol/REXPFactory.java uses unchecked or unsafe operations.
Note: Recompile with -Xlint:unchecked for details.
jar fc Rserve.jar org
rm -rf org
</code></pre>

<p>Likewise with the example directory you mentioned -- it builds fine on my Linux machine just saying 'make'.  I do not use Eclipse and can't help with that aspect.</p>

<p>The C++ examples also run fine as well (though I needed to adjust the Makefile to build them).</p>

<p>You may need to ask to the Rosuda list for Rserv.</p>
",NA,2009-07-29T23:36:11Z,2,How to connect to R with Java (using Eclipse),"<p>Very newbie (to Java) question:</p>

<p>I opened an Rserve connection (<a href=""http://www.rforge.net/Rserve/"" rel=""nofollow noreferrer"">http://www.rforge.net/Rserve/</a>) on localhost, and I would like to use the REngine client (src/client/java-new in the Rserve package) to connect to it.</p>

<p>What do I need to do to get the ""RTest.java"" (located in src/client/java-new/Rserve; pasted below) to compile?</p>

<p>I gather that I need to compile the org.rosuda.* libraries. How can I do this using Eclipse 3.5? I tried copying the ""src/client/java-new"" folder into my Java project's ""src"" directory, right clicking in Eclipse -> Build path -> Use as source folder.  But I don't think this is enough to create the ""org.rosuda"" package, because I don't see an ""org/rosuda"" directory structure created anywhere (and those ominous red lines in Eclipse don't disappear). </p>

<p>Anyone done this recently, care to offer a pointer? Thanks plenty.</p>

<pre><code>import org.rosuda.REngine.*;
import org.rosuda.REngine.Rserve.*;

class TestException extends Exception {
    public TestException(String msg) { super(msg); }
}

public class test {
    public static void main(String[] args) {
    try {
        RConnection c = new RConnection();

        System.out.println(""&gt;&gt;""+c.eval(""R.version$version.string"").asString()+""&lt;&lt;"");

        {
            System.out.println(""* Test string and list retrieval"");
            RList l = c.eval(""{d=data.frame(\""huhu\"",c(11:20)); lapply(d,as.character)}"").asList();
            int cols = l.size();
            int rows = l.at(0).length();
            String[][] s = new String[cols][];
            for (int i=0; i&lt;cols; i++) s[i]=l.at(i).asStrings();
            System.out.println(""PASSED"");
        }

        {
        System.out.println(""* Test NA/NaN support in double vectors..."");
        double R_NA = Double.longBitsToDouble(0x7ff00000000007a2L);
        // int R_NA_int = -2147483648; // just for completeness
        double x[] = { 1.0, 0.5, R_NA, Double.NaN, 3.5 };
        c.assign(""x"",x);
        String nas = c.eval(""paste(capture.output(print(x)),collapse='\\n')"").asString();
        System.out.println(nas);
        if (!nas.equals(""[1] 1.0 0.5  NA NaN 3.5""))
            throw new TestException(""NA/NaN assign+retrieve test failed"");
        System.out.println(""PASSED"");
        }

        {
            System.out.println(""* Test assigning of lists and vectors ..."");
            RList l = new RList();
            l.put(""a"",new REXPInteger(new int[] { 0,1,2,3}));
            l.put(""b"",new REXPDouble(new double[] { 0.5,1.2,2.3,3.0}));
            System.out.println(""  assign x=pairlist"");
            c.assign(""x"", new REXPList(l));
            System.out.println(""  assign y=vector"");
            c.assign(""y"", new REXPGenericVector(l));
            System.out.println(""  assign z=data.frame"");
            c.assign(""z"", REXP.createDataFrame(l));
            System.out.println(""  pull all three back to Java"");
            REXP x = c.parseAndEval(""x"");
            System.out.println(""  x = ""+x);
            x = c.eval(""y"");
            System.out.println(""  y = ""+x);
            x = c.eval(""z"");
            System.out.println(""  z = ""+x);
            System.out.println(""PASSED"");
        }
        {
            System.out.println(""* Test support for logicals ... "");
            System.out.println(""  assign b={true,false,true}"");
            c.assign(""b"", new REXPLogical(new boolean[] { true, false, true }));
            REXP x = c.parseAndEval(""b"");
            System.out.println(""  "" + ((x != null) ? x.toDebugString() : ""NULL""));
            if (!x.isLogical() || x.length() != 3)
                throw new TestException(""boolean array assign+retrieve test failed"");
            boolean q[] = ((REXPLogical)x).isTRUE();
            if (q[0] != true || q[1] != false || q[2] != true)
                throw new TestException(""boolean array assign+retrieve test failed (value mismatch)"");
            System.out.println(""  get c(TRUE,FLASE,NA)"");
            x = c.parseAndEval(""c(TRUE,FALSE,NA)"");
            System.out.println(""  "" + ((x != null) ? x.toDebugString() : ""NULL""));
            if (!x.isLogical() || x.length() != 3)
                throw new TestException(""boolean array NA test failed"");
            boolean q1[] = ((REXPLogical)x).isTRUE();
            boolean q2[] = ((REXPLogical)x).isFALSE();
            boolean q3[] = ((REXPLogical)x).isNA();
            if (q1[0] != true || q1[1] != false || q1[2] != false ||
                q2[0] != false || q2[1] != true || q2[2] != false ||
                q3[0] != false || q3[1] != false || q3[2] != true)
                throw new TestException(""boolean array NA test failed (value mismatch)"");
        }

        { // regression: object bit was not set for Java-side generated objects before 0.5-3
            System.out.println(""* Testing functionality of assembled S3 objects ..."");
            // we have already assigned the data.frame in previous test, so we jsut re-use it
            REXP x = c.parseAndEval(""z[2,2]"");
            System.out.println(""  z[2,2] = "" + x);
            if (x == null || x.length() != 1 || x.asDouble() != 1.2)
                throw new TestException(""S3 object bit regression test failed"");
            System.out.println(""PASSED"");
        }

        { // this test does a pull and push of a data frame. It will fail when the S3 test above failed.
            System.out.println(""* Testing pass-though capability for data.frames ..."");
            REXP df = c.parseAndEval(""{data(iris); iris}"");
            c.assign(""df"", df);
            REXP x = c.eval(""identical(df, iris)"");
            System.out.println(""  identical(df, iris) = ""+x);
            if (x == null || !x.isLogical() || x.length() != 1 || !((REXPLogical)x).isTrue()[0])
                throw new TestException(""Pass-through test for a data.frame failed"");
            System.out.println(""PASSED"");
        }

            { // factors
                System.out.println(""* Test support of factors"");
                REXP f = c.parseAndEval(""factor(paste('F',as.integer(runif(20)*5),sep=''))"");
                System.out.println(""  f=""+f);
                System.out.println(""  isFactor: ""+f.isFactor()+"", asFactor: ""+f.asFactor());
                if (!f.isFactor() || f.asFactor() == null) throw new TestException(""factor test failed"");
                System.out.println(""  singe-level factor used to degenerate:"");
                f = c.parseAndEval(""factor('foo')"");
                System.out.println(""  isFactor: ""+f.isFactor()+"", asFactor: ""+f.asFactor());
                if (!f.isFactor() || f.asFactor() == null) throw new TestException(""single factor test failed (not a factor)"");
                if (!f.asFactor().at(0).equals(""foo"")) throw new TestException(""single factor test failed (wrong value)"");
                System.out.println(""  test factors with null elements contents:"");
                c.assign(""f"", new REXPFactor(new RFactor(new String[] { ""foo"", ""bar"", ""foo"", ""foo"", null, ""bar"" })));
                f = c.parseAndEval(""f"");
                if (!f.isFactor() || f.asFactor() == null) throw new TestException(""factor assign-eval test failed (not a factor)"");
                System.out.println(""  f = ""+f.asFactor());
                f = c.parseAndEval(""as.factor(c(1,'a','b',1,'b'))"");
                System.out.println(""  f = ""+f);
                if (!f.isFactor() || f.asFactor() == null) throw new TestException(""factor test failed (not a factor)"");
                System.out.println(""PASSED"");
            }


        {
            System.out.println(""* Lowess test"");
            double x[] = c.eval(""rnorm(100)"").asDoubles();
            double y[] = c.eval(""rnorm(100)"").asDoubles();
            c.assign(""x"", x);
            c.assign(""y"", y);
            RList l = c.parseAndEval(""lowess(x,y)"").asList();
            System.out.println(""  ""+l);
            x = l.at(""x"").asDoubles();
            y = l.at(""y"").asDoubles();
            System.out.println(""PASSED"");
        }

        {
            // multi-line expressions
            System.out.println(""* Test multi-line expressions"");
            if (c.eval(""{ a=1:10\nb=11:20\nmean(b-a) }\n"").asInteger()!=10)
                throw new TestException(""multi-line test failed."");
            System.out.println(""PASSED"");
        }
        {
            System.out.println(""* Matrix tests\n  matrix: create a matrix"");
            int m=100, n=100;
            double[] mat=new double[m*n];
            int i=0;
            while (i&lt;m*n) mat[i++]=i/100;
            System.out.println(""  matrix: assign a matrix"");
            c.assign(""m"", mat);
            c.voidEval(""m&lt;-matrix(m,""+m+"",""+n+"")"");
            System.out.println(""matrix: cross-product"");
            double[][] mr=c.parseAndEval(""crossprod(m,m)"").asDoubleMatrix();
            System.out.println(""PASSED"");
        }

        {
            System.out.println(""* Test serialization and raw vectors"");
            byte[] b = c.eval(""serialize(ls, NULL, ascii=FALSE)"").asBytes();
            System.out.println(""  serialized ls is ""+b.length+"" bytes long"");
            c.assign(""r"", new REXPRaw(b));
            String[] s = c.eval(""unserialize(r)()"").asStrings();
            System.out.println(""  we have ""+s.length+"" items in the workspace"");
            System.out.println(""PASSED"");
        }


        { // string encoding test (will work with Rserve 0.5-3 and higher only)
            System.out.println(""* Test string encoding support ..."");
            String t = ""ひらがな""; // hiragana (literally, in hiragana ;))
            c.setStringEncoding(""utf8"");
            // -- Just in case the console is not UTF-8 don't display it
            //System.out.println(""  unicode text: ""+t);
            c.assign(""s"", t);
            REXP x = c.parseAndEval(""nchar(s)"");
            System.out.println(""  nchar = "" + x);
            if (x == null || !x.isInteger() || x.asInteger() != 4)
                throw new TestException(""UTF-8 encoding string length test failed"");
            // we cannot really test any other encoding ..
            System.out.println(""PASSED"");
        }

        } catch (RserveException rse) {
        System.out.println(rse);
    } catch (REXPMismatchException mme) {
        System.out.println(mme);
        mme.printStackTrace();
        } catch(TestException te) {
            System.err.println(""** Test failed: ""+te.getMessage());
            te.printStackTrace();
    } catch (Exception e) {
        e.printStackTrace();
    }
    }
}
</code></pre>
"
1214401,16632,2009-07-31T19:25:47Z,1213783,5,TRUE,"<p>Here's one approach:</p>

<pre><code>right &lt;- ~ a + b + c
left &lt;- ~ y 
left_2 &lt;- substitute(left ~ ., list(left = left[[2]]))

update(right, left_2)
</code></pre>

<p>But I think you'll have to either paste text strings together, or use substitute.  To the best of my knowledge, there are no functions to create one two sided formula from two one-sided formulas (or similar equivalents).</p>
",143383,2009-07-31T17:17:08Z,5,Using function arguments in update.formula,"<p>I am writing a function that takes two variables and separately regresses each of them on a set of controls expressed as a one-sided formula. Right now I'm using the following to make the formula for one of the regressions, but it feels a bit hacked-up:</p>

<pre><code>foo &lt;- function(x, y, controls) {
    cl &lt;- match.call()
    xn &lt;- cl[[""x""]]
    xf &lt;- as.formula(paste(xn, deparse(controls)))
}
</code></pre>

<p>I'd prefer to do this using <code>update.formula()</code>, but of course <code>update.formula(controls, x ~ .)</code> and <code>update.formula(controls, as.name(x) ~ .)</code> don't work. What should I be doing?</p>
"
1214471,16632,2009-07-31T19:37:52Z,520810,23,TRUE,"<p>No, but you can write it yourself:</p>

<pre><code>q &lt;- function(...) {
  sapply(match.call()[-1], deparse)
}
</code></pre>

<p>And just to show it works:</p>

<pre><code>&gt; q(a, b, c)
[1] ""a"" ""b"" ""c""
</code></pre>
",63372,2009-02-06T15:49:48Z,20,Does R have quote-like operators like Perl's qw()?,"<p>Anyone know if R has quote-like operators like Perl's <code>qw()</code> for generating character vectors? </p>
"
1219781,143305,2009-08-02T20:35:28Z,1219480,7,TRUE,"<p>In case you not familiar with R and packages, start with</p>

<pre><code>install.packages(mediation)
</code></pre>

<p>to download and install the package from CRAN. Then do</p>

<pre><code>library(help=mediation)
</code></pre>

<p>for a high-level view of the package, and available help files. Then use</p>

<pre><code>library(mediation)
help(mediate)
</code></pre>

<p>to load the package and read the help page.  The example can be run via</p>

<pre><code>example(mediate)
</code></pre>

<p>and you can run the other example for sensitivity analysis via</p>

<pre><code>example(medsens)
</code></pre>
",64253,2009-08-02T18:25:39Z,2,Step-by-Step How-to on Mediation Analysis in R,"<p>I'd like to know if anybody can provide a step-by-step how to on how to use mediation analysis using <a href=""http://imai.princeton.edu/software/mediation.html"" rel=""nofollow noreferrer"">Keele, Tingley, Yamamoto and Imai's mediation package</a>. I think there are two approaches to this - <a href=""http://www.public.asu.edu/~davidpm/classes/psy536/Baron.pdf"" rel=""nofollow noreferrer"">the classic Baron and Kenny (1986)</a> and the new one by <a href=""http://kuscholarworks.ku.edu/dspace/bitstream/1808/1658/1/preacher_rucker_hayes_2007.pdf"" rel=""nofollow noreferrer"">Preacher, Rucker and Hayes (2007)</a> - I'd like to know how to do both approaches in R</p>
"
1220799,148801,2009-08-03T05:39:57Z,495744,1,TRUE,"<p>So you're given a character vector like <code>c(""08:00-08:15"",08:15-08:30)</code> and you want to convert to an internal R data type for consistency? Check out the help files for POSIXt and strftime.<br>
How about a function like this:</p>

<pre><code>importTimes &lt;- function(t){
    t &lt;- strsplit(t,""-"")
    return(lapply(t,strptime,format=""%H:%M:%S""))
}
</code></pre>

<p>This will take a character vector like you described, and return a list of the same length, each element of which is a POSIXt 2-vector giving the start and end times (on today's date). If you want you could add a <code>paste(""1970-01-01"",x)</code> somewhere inside the function to standardize the date you're looking at if it's an issue.<p>
Does that help at all?</p>
",12677,2009-01-30T14:48:19Z,2,Operating with time intervals like 08:00-08:15,"<p>I would like to import a time-series where the first field indicates a period:</p>

<pre><code>08:00-08:15
08:15-08:30
08:30-08:45
</code></pre>

<p>Does R have any features to do this neatly?</p>

<p>Thanks!</p>

<hr>

<p><strong>Update:</strong></p>

<p>The most promising solution I found, as suggested by Godeke was the cron package and using substring() to extract the start of the interval.</p>

<p>I'm still working on related issues, so I'll update with the solution when I get there.</p>
"
1223948,143305,2009-08-03T18:42:32Z,1223904,1,TRUE,"<p>Start by installing <a href=""http://cran.r-project.org/web/packages/RExcelInstaller/index.html"" rel=""nofollow noreferrer"">RExcelInstaller</a> from <a href=""http://cran.r-project.org"" rel=""nofollow noreferrer"">CRAN</a> via </p>

<pre><code>&gt; install.packages(""RExcelInstaller"")
</code></pre>

<p>and take it from there.</p>
",37751,2009-08-03T18:32:05Z,3,Hooking R from within Excel - DCOM? R add in for Excel?,"<p>In the past I have used a DCOM connection to call R functions from Excel and from VBA inside of Excel. I just got a new laptop and have been looking for the install files for the R add in for Excel. I find references to it all over the place but they all point to R (D)COM Server project's home page at <a href=""http://sunsite.univie.ac.at/rcom"" rel=""nofollow noreferrer"">http://sunsite.univie.ac.at/rcom</a>. That URL has been down now for some time. Is there another way to get the same functionality with another method? Is there a new project page? </p>

<p>I've never tried to use the DCOM server without the Excel Add-in. Is that a possibility?</p>
"
1233157,143305,2009-08-05T13:09:36Z,1231195,38,TRUE,"<p>This does come up on the mailing list fairly regularly, see <a href=""http://thread.gmane.org/gmane.comp.lang.r.general/156893"" rel=""noreferrer"">for example this recent thread on r-help</a>.  The consensus answer usually is the one shown above: that given that the language has no direct support, you have to either</p>

<ul>
<li>work with an editor that has region-to-comment commands, and most advanced R editors do </li>
<li>use the <code>if (FALSE)</code> constructs suggested earlier but note that it still requires complete parsing and must hence be syntactically correct</li>
</ul>
",144601,2009-08-05T04:30:49Z,83,Multiline Comment Workarounds?,"<p>I (sort of) already know the answer to this question.  But I figured it is one that gets asked so frequently on the R Users list, that there should be one solid good answer.  <strong>To the best of my knowledge there is no multiline comment functionality in R.  So, does anyone have any good workarounds?</strong></p>

<p>While quite a bit of work in R usually involves interactive sessions (which casts doubt on the need for multiline comments), there are times when I've had to send scripts to colleagues and classmates, much of which involves nontrivial blocks of code.  And for people coming from other languages it is a fairly natural question.  </p>

<p>In the past I've used quotes. Since strings support linebreaks, running an R script with</p>

<pre><code>""
Here's my multiline comment.

""
a &lt;- 10
rocknroll.lm &lt;- lm(blah blah blah)
 ...
</code></pre>

<p>works fine.  Does anyone have a better solution?</p>
"
1236721,143305,2009-08-06T02:42:29Z,1236620,106,TRUE,"<p>Use one post per main question.</p>

<ol>
<li><p>As the first answer with assign() showed you, there is a way to assign in the global environment.  A simpler, shorter (but not better ... stick with assign) way is to use the <code>&lt;&lt;-</code> operator, ie   </p>

<pre><code>a &lt;&lt;- ""new"" 
</code></pre>

<p>inside the function.</p></li>
<li><p>For your plots, use  <code>main=""My title here""</code>   for each plot.  Use something like <code>par(mar=c(3,3,3,1))</code> to give sufficient spacing.</p></li>
</ol>
",70702,2009-08-06T02:03:00Z,77,Global variables in R,"<p>I am a newbie in R programming. Though I am poking into the manuals, I also wanted to ask the community <strong>""How can we set global variables inside a function?""</strong></p>

<p>Any pointers will help.</p>

<p>Question-2: Regarding plotting,</p>

<p>I am using plotting multiple graphs in a single sheet, and to differentiate each one of them, I want to add title for each one of them. Can anyone tell me how I can achieve this?</p>
"
1238981,143305,2009-08-06T13:46:20Z,1238933,11,TRUE,"<p>First off, a lot of that 'loops are bad' chatter stems from the dark ages when loops where in fact less efficiently implemented, in particular in some versions of S-Plus. </p>

<p>That said, and while your comment about the need for a large index object is correct, you could also use</p>

<ul>
<li><p>functions from the <code>apply</code> family such as <code>sapply</code>, <code>lapply</code> or <code>tapply</code> to unroll your structures</p></li>
<li><p>the relatively new <a href=""http://cran.r-project.org/web/packages/iterators/index.html"" rel=""noreferrer"">iterators</a> package which also avoids the large vector you mentioned as a memory constraint</p></li>
<li><p>the <a href=""http://www.milbo.users.sonic.net/ra/"" rel=""noreferrer"">Ra 'accelerated R' variant and its jit package</a> which can significantly accelerate simple loops.</p></li>
</ul>

<p>As added bonus, options one and two give a path towards parallel execution of the loops on suitable systems using tools from the CRAN packages snow, multicore, or NWS just to name a few.</p>
",23929,2009-08-06T13:35:24Z,6,"Should ""while loops"" be preferred to ""for loops"" for large, necessary loops in R?","<p>Realizing that loops are usually not ideal in R, sometimes they are necessary.</p>

<p>When writing large loops, doesn't </p>

<pre><code>for (i in 1:large_number) 
</code></pre>

<p>waste memory, since a vector of size large_number must be created?</p>

<p>Would this make while loops the best choice for large, necessary loops?</p>
"
1241463,144278,2009-08-06T21:06:43Z,1238250,1,TRUE,"<p>Check out the documentation for that function using <code>?MAP</code>.</p>

<p>If there is nothing there, probably send an email to the author, listed at the package's CRAN page:
<a href=""http://cran.r-project.org/web/packages/psych/index.html"" rel=""nofollow noreferrer"">CRAN Page for Psych</a></p>

<p>That package is made by the folks at this site. They probably have a mailing list:
<a href=""http://personality-project.org/r"" rel=""nofollow noreferrer"">PersonalityProject.org</a></p>
",64253,2009-08-06T11:13:22Z,0,How do you implement Velicer's MAP criterion in R,"<p>I'm looking at the <a href=""http://bm2.genes.nig.ac.jp/RGM2/R_current/library/psych/man/00.psych-package.html"" rel=""nofollow noreferrer"">psych package</a> and the <a href=""http://www.personality-project.org/R/html/VSS.html"" rel=""nofollow noreferrer"">VSS tutorial</a>, do I simply replace VSS with MAP? Like this:</p>

<pre><code>MAP(x, n = 8, rotate = ""varimax"", diagonal = FALSE, fm = ""pa"", n.obs=NULL,plot=TRUE,title=""Very Simple Structure"",...)
</code></pre>

<p>or is there another way to do this?
I've doing factor analysis right now and I'm using the elbow method on a scree plot. I'm trying to see if I can try to use Velicer's MAP criterion also</p>
"
1241558,37751,2009-08-06T21:20:48Z,1241184,10,TRUE,"<p>The most obvious methods that come to my mind are to use either Lattice or ggplot2. Here's an example using lattice:</p>

<pre><code> library(lattice)
 depthgroup&lt;-equal.count(quakes$depth, number=3, overlap=0)
 magnitude&lt;-equal.count(quakes$mag, number=2, overlap=0)
 xyplot(lat ~ long | depthgroup*magnitude,
 data=quakes,
 main=""Fiji Earthquakes"",
 ylab=""latitude"", xlab=""longitude"",
 pch=""."",
 scales=list(x=list(alternating=c(1,1,1))),
 between=list(y=1),
 par.strip.text=list(cex=0.7),
 par.settings=list(axis.text=list(cex=0.7)))
</code></pre>

<p>In lattice you would change the main= parameter. </p>

<p>The above example was lifted from <a href=""http://osiris.sunderland.ac.uk/~cs0her/Statistics/UsingLatticeGraphicsInR.htm"" rel=""nofollow noreferrer"">here</a>. </p>

<p>I don't have a good ggplot2 example, but there are a metricasston of examples with ggpolot2 over at the <a href=""http://learnr.wordpress.com/"" rel=""nofollow noreferrer"">learn r blog</a>. </p>

<p>One option might be <a href=""http://learnr.wordpress.com/2009/05/18/ggplot2-three-variable-time-series-panel-chart/"" rel=""nofollow noreferrer"">this example</a> where they use ggplot2 and </p>

<pre><code>opts (title = ""RSS and NINO3.4 Temperature Anomalies \nand SATO Index Trends Since 1980"")
</code></pre>

<p>But you would have to have all three graphs created in gg2plot, naturally.</p>

<p>I think you should be fine with either lattice or ggplot2. </p>
",144278,2009-08-06T20:23:56Z,6,Overall Title for Plotting Window,"<p>If I create a plotting window in R with m rows and n columns, how can I give the ""overall"" graphic a main title?</p>

<p>For example, I might have three scatterplots showing the relationship between GPA and SAT score for 3 different schools. How could I give one master title to all three plots, such as, ""SAT score vs. GPA for 3 schools in CA""?</p>
"
1245337,143305,2009-08-07T15:14:13Z,1245273,50,TRUE,"<p>A histogram is a poor-man's density estimate.  Note that in your call to <code>hist()</code> using default arguments, you get <em>frequencies</em> not probabilities -- add  <code>,prob=TRUE</code> to the call if you want probabilities.  </p>

<p>As for the log axis problem, don't use 'x' if you do not want the x-axis transformed:</p>

<pre><code>plot(mydata_hist$count, log=""y"", type='h', lwd=10, lend=2)
</code></pre>

<p>gets you bars on a log-y scale -- the look-and-feel is still a little different but can probably be tweaked.</p>

<p>Lastly, you can also do  <code>hist(log(x), ...)</code>  to get a histogram of the log of your data.</p>
",101927,2009-08-07T15:02:34Z,62,Histogram with Logarithmic Scale and custom breaks,"<p>I'm trying to generate a histogram in R with a logarithmic scale for y. Currently I do:</p>

<pre><code>hist(mydata$V3, breaks=c(0,1,2,3,4,5,25))
</code></pre>

<p>This gives me a histogram, but the density between 0 to 1 is so great (about a million values difference) that you can barely make out any of the other bars.</p>

<p>Then I've tried doing:</p>

<pre><code>mydata_hist &lt;- hist(mydata$V3, breaks=c(0,1,2,3,4,5,25), plot=FALSE)
plot(rpd_hist$counts, log=""xy"", pch=20, col=""blue"")
</code></pre>

<p>It gives me sorta what I want, but the bottom shows me the values 1-6 rather than 0, 1, 2, 3, 4, 5, 25.  It's also showing the data as points rather than bars. <code>barplot</code> works but then I don't get any bottom axis.</p>
"
